date,open,high,low,close,volume,amount,turn,ma20
2022-08-26,4127.8142,4139.7879,4102.6818,4107.5455,9900049300,225519196800.4000,0.350179,4149.01274
2022-08-29,4063.8825,4092.9474,4059.5963,4089.5205,9435443200,203086114712.3000,0.330625,4144.054845
2022-08-30,4088.5262,4093.1356,4048.5244,4075.7937,9330166200,192649001277.8000,0.326776,4142.49333
2022-08-31,4057.1443,4112.8485,4046.6225,4078.8402,13244976500,292974665546.2000,0.463880,4143.0865699999995
2022-09-01,4066.1869,4090.8852,4041.1281,4043.7395,9738707100,210898503453.9000,0.341068,4140.19671
2022-09-02,4054.8423,4056.1805,4004.9110,4023.6131,8678927800,184468327005.7000,0.303953,4133.5318099999995
2022-09-05,4010.4052,4016.9986,3982.7395,4015.4264,9376710900,201118696559.4000,0.328337,4126.8994
2022-09-06,4024.4726,4054.0040,4009.5826,4052.2802,11350626500,235921838118.4000,0.397478,4121.698875
2022-09-07,4032.7231,4067.5437,4028.3740,4054.983,10767805900,215147152182.0000,0.377069,4118.961160000001
2022-09-08,4059.1689,4067.7580,4036.0226,4037.6839,10088604900,186889047980.8000,0.353284,4111.168215
2022-09-09,4050.5853,4099.0081,4042.2498,4093.7874,11842711400,221442547204.1000,0.414709,4106.299985
2022-09-13,4112.0123,4128.1113,4097.1408,4111.1145,11178973700,218521062135.8000,0.391466,4102.571739999999
2022-09-14,4058.0441,4089.0583,4047.9187,4065.359,9079368100,185484965110.5000,0.317942,4096.94784
2022-09-15,4078.6495,4088.8078,3998.8564,4027.1186,12395119600,254367492776.0000,0.434054,4087.45584
2022-09-16,4013.5829,4019.4104,3932.6826,3932.6826,13719365500,241251840050.3000,0.480426,4075.0849900000003
